order_id,product_id,customer_id,date,size,channel,price,month,day,year
1122243,5010,1403065,4/22/2023,11,search_google,$80.00,4,22,2023
1122244,5134,1403106,4/22/2023,8,Yahoo,$30.00,4,22,2023
1122245,5003,1403014,4/23/2023,12,Google,$120.00,4,23,2023
1122246,5007,1402992,4/23/2023,11,social_fb,$55.00,4,23,2023
1122247,5117,1402654,4/24/2023,11,search_google,$245.00,4,24,2023
1122248,5071,1402817,4/24/2023,11,search_google,$55.00,4,24,2023
1122249,5009,1402929,4/24/2023,9,social_fb,$60.00,4,24,2023
1122250,5134,1402944,4/25/2023,11,Facebook,$30.00,4,25,2023
1122251,5025,1402650,4/25/2023,9,search_bing,$95.00,4,25,2023
1122252,5022,1402824,4/25/2023,10,search_google,$110.00,4,25,2023
1122253,5136,1402605,4/26/2023,8,email_new_user,$30.00,4,26,2023
1122254,5066,1402599,4/26/2023,7,Bing,$75.00,4,26,2023
1122255,5003,1402647,4/26/2023,10,affiliate_display,$120.00,4,26,2023
1122256,5011,1402919,4/27/2023,9,Bing,$110.00,4,27,2023
1122257,5097,1402554,4/27/2023,5,social_twitter,$205.00,4,27,2023
1122258,5081,1402875,4/28/2023,6,search_bing,$85.00,4,28,2023
1122259,5134,1402757,4/28/2023,11,email_new_user,$30.00,4,28,2023
1122260,5016,1402528,4/29/2023,11,search_bing,$65.00,4,29,2023
1122261,5037,1403014,4/29/2023,6,social_tiktok,$80.00,4,29,2023
1122262,5120,1402628,4/30/2023,11,search_google,$55.00,4,30,2023
1122263,5137,1402717,4/30/2023,8,email_existing,$30.00,4,30,2023
1122264,5134,1402906,4/30/2023,9,email_newuser,$30.00,4,30,2023
1122265,5054,1402896,4/30/2023,10,social_twitter,$80.00,4,30,2023
1122266,5020,1402742,4/30/2023,11,search_google,$90.00,4,30,2023
1122267,5028,1402711,4/30/2023,9,affiliate_text,$70.00,4,30,2023
1122268,5016,1402802,4/30/2023,10,social_tiktok,$65.00,4,30,2023
1122269,5022,1403047,5/1/2023,7,affiliate_display,$110.00,5,1,2023
1122270,5139,1402942,5/1/2023,8,social_fb,$30.00,5,1,2023
1122271,5134,1402798,5/1/2023,11,email_new_user,$30.00,5,1,2023
1122272,5106,1402720,5/1/2023,10,search_yahoo,$205.00,5,1,2023
1122273,5021,1402605,5/2/2023,11,search_google,$60.00,5,2,2023
1122274,5136,1402689,5/2/2023,9,email_existing,$30.00,5,2,2023
1122275,5051,1402818,5/3/2023,5,Google Analytics,$70.00,5,3,2023
1122276,5020,1402952,5/4/2023,12,search_google,$90.00,5,4,2023
1122277,5134,1402911,5/4/2023,8,email_new_user,$30.00,5,4,2023
1122278,5063,1402803,5/4/2023,7,email_new_user,$90.00,5,4,2023
1122279,5026,1402608,5/4/2023,11,google_search,$110.00,5,4,2023
1122280,5052,1403043,5/5/2023,7,affiliate_text,$70.00,5,5,2023
1122281,5076,1402745,5/5/2023,6,Bing,$105.00,5,5,2023
1122282,5078,1402934,5/5/2023,5,social_tiktok,$85.00,5,5,2023
1122283,5134,1402811,5/5/2023,11,search_google,$30.00,5,5,2023
1122284,5074,1403062,5/5/2023,8,FB,$140.00,5,5,2023
1122285,5091,1402642,5/5/2023,9,google_search,$250.00,5,5,2023
1122286,5136,1403061,5/6/2023,9,Facebook,$30.00,5,6,2023
1122287,5025,1402816,5/7/2023,6,email_new_user,$95.00,5,7,2023
1122288,5134,1402653,5/7/2023,9,email_existing,$30.00,5,7,2023
1122289,5133,1402959,5/7/2023,11,email_existing,$65.00,5,7,2023
1122290,5088,1402822,5/8/2023,5,search_bing,$90.00,5,8,2023
1122291,5019,1402992,5/8/2023,11,social_fb,$95.00,5,8,2023
1122292,5032,1402865,5/8/2023,10,affiliate_text,$110.00,5,8,2023
1122293,5024,1402588,5/8/2023,8,email_existing,$115.00,5,8,2023
1122294,5047,1402874,5/8/2023,8,Google Analytics,$80.00,5,8,2023
1122295,5023,1402596,5/9/2023,7,email_newuser,$60.00,5,9,2023
1122296,5012,1402931,5/9/2023,12,search_yahoo,$75.00,5,9,2023
1122297,5139,1402715,5/9/2023,10,search_bing,$30.00,5,9,2023
1122298,5082,1403043,5/10/2023,5,email_new_user,$70.00,5,10,2023
1122299,5044,1402578,5/10/2023,11,email_newuser,$75.00,5,10,2023
1122300,5064,1402523,5/11/2023,7,search_google,$55.00,5,11,2023
1122301,5027,1402576,5/11/2023,8,email_new_user,$135.00,5,11,2023
1122302,5136,1403080,5/11/2023,8,social_fb,$30.00,5,11,2023
1122303,5073,1402998,5/11/2023,5,affiliate_display,$55.00,5,11,2023
1122304,5134,1402923,5/12/2023,8,search_google,$30.00,5,12,2023
1122305,5049,1402778,5/12/2023,7,email_new_user,$60.00,5,12,2023
1122306,5120,1402763,5/12/2023,10,email_existing,$55.00,5,12,2023
1122307,5136,1402989,5/12/2023,11,email_new_user,$30.00,5,12,2023
1122308,5085,1402558,5/12/2023,9,Google Analytics,$85.00,5,12,2023
1122309,5136,1402524,5/13/2023,11,email_existing,$30.00,5,13,2023
1122310,5018,1402717,5/13/2023,11,affiliate_text,$85.00,5,13,2023
1122311,5121,1402661,5/13/2023,10,social_fb,$60.00,5,13,2023
1122312,5122,1402877,5/13/2023,9,email_newuser,$45.00,5,13,2023
1122313,5121,1402800,5/14/2023,8,social_fb,$60.00,5,14,2023
1122314,5031,1402545,5/14/2023,11,search_google,$85.00,5,14,2023
1122315,5015,1403072,5/14/2023,7,search_yahoo,$70.00,5,14,2023
1122316,5022,1403023,5/15/2023,9,social_tiktok,$110.00,5,15,2023
1122317,5023,1402753,5/15/2023,11,email_existing,$60.00,5,15,2023
1122318,5059,1402931,5/15/2023,7,email_newuser,$85.00,5,15,2023
1122319,5083,1402720,5/15/2023,10,search_bing,$115.00,5,15,2023
1122320,5018,1402983,5/15/2023,6,Bing,$85.00,5,15,2023
1122321,5027,1402741,5/15/2023,8,search_google,$135.00,5,15,2023
1122322,5057,1403085,5/15/2023,8,Bing,$70.00,5,15,2023
1122323,5040,1402984,5/15/2023,11,social_tiktok,$100.00,5,15,2023
1122324,5023,1402835,5/15/2023,10,email_new_user,$60.00,5,15,2023
1122325,5119,1402991,5/16/2023,8,affiliate_display,$60.00,5,16,2023
1122326,5056,1403104,5/16/2023,7,affiliate_text,$60.00,5,16,2023
1122327,5118,1402864,5/16/2023,10,email_existing,$55.00,5,16,2023
1122328,5068,1402710,5/16/2023,10,social_fb,$105.00,5,16,2023
1122329,5134,1402986,5/17/2023,10,affiliate_text,$30.00,5,17,2023
1122330,5137,1402555,5/17/2023,11,search_google,$30.00,5,17,2023
1122331,5005,1402603,5/17/2023,10,email_existing,$110.00,5,17,2023
1122332,5134,1402997,5/17/2023,11,email_existing,$30.00,5,17,2023
1122333,5056,1402972,5/17/2023,11,search_google,$60.00,5,17,2023
1122334,5133,1402742,5/18/2023,8,email_new_user,$65.00,5,18,2023
1122335,5069,1402963,5/18/2023,9,search_bing,$105.00,5,18,2023
1122336,5087,1402825,5/18/2023,8,Facebook Ads,$205.00,5,18,2023
1122337,5066,1403030,5/18/2023,10,Bing,$75.00,5,18,2023
1122338,5139,1402642,5/18/2023,9,email_existing,$30.00,5,18,2023
1122339,5087,1402947,5/19/2023,11,search_google,$205.00,5,19,2023
1122340,5092,1402864,5/19/2023,7,email_existing,$215.00,5,19,2023
1122341,5058,1402549,5/19/2023,7,TikTok,$100.00,5,19,2023
1122342,5076,1403047,5/19/2023,8,social_tiktok,$105.00,5,19,2023
1122343,5056,1402980,5/19/2023,7,email_new_user,$60.00,5,19,2023
1122344,5025,1402759,5/20/2023,11,social_fb,$95.00,5,20,2023
1122345,5136,1402802,5/21/2023,8,affiliate_text,$30.00,5,21,2023
1122346,5028,1402573,5/21/2023,8,social_tiktok,$70.00,5,21,2023
1122347,5085,1403093,5/21/2023,5,google_search,$85.00,5,21,2023
1122348,5139,1402659,5/21/2023,10,social_fb,$30.00,5,21,2023
1122349,5059,1402609,5/21/2023,8,GA,$85.00,5,21,2023
1122350,5049,1402878,5/22/2023,7,email_existing,$60.00,5,22,2023
1122351,5060,1402686,5/22/2023,11,Google,$90.00,5,22,2023
1122352,5033,1402950,5/22/2023,7,search_google,$100.00,5,22,2023
1122353,5021,1402976,5/23/2023,10,search_yahoo,$60.00,5,23,2023
1122354,5054,1403024,5/23/2023,6,social_fb,$80.00,5,23,2023
1122355,5139,1402671,5/23/2023,8,email_existing,$30.00,5,23,2023
1122356,5037,1402723,5/23/2023,8,Google,$80.00,5,23,2023
1122357,5044,1402640,5/23/2023,7,Bing,$75.00,5,23,2023
1122358,5072,1402895,5/24/2023,8,search_google,$95.00,5,24,2023
1122359,5133,1403003,5/24/2023,8,Bing,$65.00,5,24,2023
1122360,5023,1402569,5/24/2023,10,Facebook,$60.00,5,24,2023
1122361,5066,1402633,5/25/2023,10,email_existing,$75.00,5,25,2023
1122362,5046,1402653,5/25/2023,7,search_google,$50.00,5,25,2023
1122363,5078,1402849,5/25/2023,7,search_bing,$85.00,5,25,2023
1122364,5058,1402679,5/26/2023,11,email_existing,$100.00,5,26,2023
1122365,5035,1402704,5/26/2023,10,Twitter,$70.00,5,26,2023
1122366,5075,1402703,5/26/2023,11,affiliate_display,$90.00,5,26,2023
1122367,5083,1403080,5/27/2023,11,GA,$115.00,5,27,2023
1122368,5067,1403105,5/28/2023,8,affiliate_text,$90.00,5,28,2023
1122369,5003,1402721,5/28/2023,8,search_google,$120.00,5,28,2023
1122370,5135,1402642,5/28/2023,11,search_google,$35.00,5,28,2023
1122371,5002,1402962,5/29/2023,12,Facebook Ads,$100.00,5,29,2023
1122372,5139,1402940,5/29/2023,11,social_tiktok,$30.00,5,29,2023
1122373,5064,1402796,5/29/2023,7,social_tiktok,$55.00,5,29,2023
1122374,5005,1403066,5/29/2023,8,email_newuser,$110.00,5,29,2023
1122375,5009,1403028,5/30/2023,9,TikTok,$60.00,5,30,2023
1122376,5047,1402973,5/30/2023,9,email_existing,$80.00,5,30,2023
1122377,5004,1402574,5/30/2023,10,search_google,$100.00,5,30,2023
1122378,5061,1402597,5/31/2023,5,Yahoo,$85.00,5,31,2023
1122379,5134,1402818,5/31/2023,11,TikTok,$30.00,5,31,2023
1122380,5120,1402568,6/1/2023,10,email_new_user,$55.00,6,1,2023
1122381,5134,1403030,6/1/2023,11,affiliate_display,$30.00,6,1,2023
1122382,5033,1402564,6/1/2023,12,search_google,$100.00,6,1,2023
1122383,5069,1403017,6/2/2023,9,email_new_user,$105.00,6,2,2023
1122384,5124,1402940,6/3/2023,11,email_new_user,$65.00,6,3,2023
1122385,5089,1402812,6/3/2023,6,email_existing,$175.00,6,3,2023
1122386,5031,1402898,6/3/2023,9,email_existing,$85.00,6,3,2023
1122387,5010,1403075,6/3/2023,11,social_fb,$80.00,6,3,2023
1122388,5073,1402878,6/3/2023,8,email_new_user,$55.00,6,3,2023
1122389,5122,1402970,6/3/2023,10,social_tiktok,$45.00,6,3,2023
1122390,5139,1403051,6/4/2023,11,search_google,$30.00,6,4,2023
1122391,5069,1402818,6/4/2023,7,Twitter,$105.00,6,4,2023
1122392,5039,1402697,6/4/2023,11,email_existing,$170.00,6,4,2023
1122393,5057,1402788,6/4/2023,6,Google,$70.00,6,4,2023
1122394,5118,1402872,6/5/2023,8,search_google,$55.00,6,5,2023
1122395,5049,1402543,6/5/2023,8,search_google,$60.00,6,5,2023
1122396,5137,1402708,6/6/2023,11,email_existing,$30.00,6,6,2023
1122397,5142,1402730,6/6/2023,9,email_new_user,$45.00,6,6,2023
1122398,5011,1403009,6/6/2023,11,Facebook,$110.00,6,6,2023
1122399,5061,1403042,6/6/2023,7,email_existing,$85.00,6,6,2023
1122400,5036,1403041,6/7/2023,11,email_new_user,$240.00,6,7,2023
1122401,5080,1402780,6/7/2023,11,search_bing,$115.00,6,7,2023
1122402,5137,1402600,6/8/2023,11,search_google,$30.00,6,8,2023
1122403,5139,1402775,6/8/2023,11,google_search,$30.00,6,8,2023
1122404,5139,1402858,6/8/2023,10,social_fb,$30.00,6,8,2023
1122405,5063,1403033,6/8/2023,7,email_existing,$90.00,6,8,2023
1122406,5105,1403005,6/8/2023,7,Facebook Ads,$205.00,6,8,2023
1122407,5137,1402932,6/9/2023,11,social_fb,$30.00,6,9,2023
1122408,5021,1403102,6/9/2023,11,affiliate_display,$60.00,6,9,2023
1122409,5064,1402759,6/9/2023,7,google_search,$55.00,6,9,2023
1122410,5134,1402938,6/10/2023,10,Facebook,$30.00,6,10,2023
1122411,5009,1403063,6/11/2023,12,search_yahoo,$60.00,6,11,2023
1122412,5139,1402549,6/11/2023,8,search_google,$30.00,6,11,2023
1122413,5123,1402937,6/11/2023,8,search_google,$40.00,6,11,2023
1122414,5139,1402781,6/12/2023,11,email_existing,$30.00,6,12,2023
1122415,5134,1402738,6/12/2023,8,email_existing,$30.00,6,12,2023
1122416,5012,1403052,6/13/2023,7,email_newuser,$75.00,6,13,2023
1122417,5139,1402740,6/13/2023,8,GA,$30.00,6,13,2023
1122418,5031,1402845,6/14/2023,6,search_google,$85.00,6,14,2023
1122419,5004,1402680,6/15/2023,11,social_tiktok,$100.00,6,15,2023
1122420,5029,1403012,6/15/2023,10,search_google,$125.00,6,15,2023
1122421,5008,1402593,6/15/2023,6,search_google,$110.00,6,15,2023
1122422,5018,1403049,6/15/2023,10,email_existing,$85.00,6,15,2023
1122423,5126,1402732,6/16/2023,9,email_newuser,$40.00,6,16,2023
1122424,5023,1402677,6/16/2023,10,search_yahoo,$60.00,6,16,2023
1122425,5046,1402678,6/16/2023,10,search_google,$50.00,6,16,2023
1122426,5056,1402754,6/17/2023,6,google_search,$60.00,6,17,2023
1122427,5010,1403066,6/19/2023,12,affiliate_display,$80.00,6,19,2023
1122428,5105,1402920,6/19/2023,7,social_fb,$205.00,6,19,2023
1122429,5070,1402553,6/20/2023,6,social_twitter,$125.00,6,20,2023
1122430,5033,1402670,6/20/2023,11,Bing,$100.00,6,20,2023
1122431,5016,1402692,6/21/2023,8,google_search,$65.00,6,21,2023
1122432,5021,1402876,6/21/2023,11,Twitter,$60.00,6,21,2023
1122433,5123,1402888,6/21/2023,8,search_yahoo,$40.00,6,21,2023
1122434,5078,1402891,6/21/2023,6,search_bing,$85.00,6,21,2023
1122435,5137,1402780,6/21/2023,10,search_google,$30.00,6,21,2023
1122436,5091,1402620,6/21/2023,8,affiliate_text,$250.00,6,21,2023
1122437,5127,1402833,6/22/2023,9,email_existing,$50.00,6,22,2023
1122438,5051,1402671,6/23/2023,11,social_fb,$70.00,6,23,2023
1122439,5014,1402790,6/24/2023,10,email_new_user,$80.00,6,24,2023
1122440,5052,1402524,6/25/2023,8,Bing,$70.00,6,25,2023
1122441,5118,1403057,6/25/2023,8,search_yahoo,$55.00,6,25,2023
1122442,5134,1403048,6/25/2023,9,affiliate_text,$30.00,6,25,2023
1122443,5007,1402864,6/26/2023,8,email_existing,$55.00,6,26,2023
1122444,5134,1403059,6/26/2023,10,search_google,$30.00,6,26,2023
1122445,5023,1402627,6/27/2023,11,affiliate_display,$60.00,6,27,2023
1122446,5137,1402809,6/28/2023,8,search_google,$30.00,6,28,2023
1122447,5019,1403038,6/28/2023,6,email_new_user,$95.00,6,28,2023
1122448,5009,1402718,6/28/2023,9,search_yahoo,$60.00,6,28,2023
1122449,5137,1402676,6/29/2023,8,search_google,$30.00,6,29,2023
1122450,5010,1402914,6/29/2023,12,email_existing,$80.00,6,29,2023
1122451,5134,1402751,6/29/2023,10,email_new_user,$30.00,6,29,2023
1122452,5126,1402588,6/29/2023,11,search_bing,$40.00,6,29,2023
1122453,5136,1403106,6/29/2023,11,email_existing,$30.00,6,29,2023
1122454,5035,1402833,6/29/2023,6,search_google,$70.00,6,29,2023
1122455,5137,1402729,6/30/2023,10,search_google,$30.00,6,30,2023
1122456,5046,1402918,6/30/2023,6,FB,$50.00,6,30,2023
1122457,5108,1403063,6/30/2023,5,search_google,$220.00,6,30,2023
